objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.2376554643112602e+18,211.308375865523,59.5375889485894,25.10941,24.60352,22.49398,19.87531,18.42203,2326,301,3,152,8.86101407550171e+17,STAR,-4.335602e-05,787,52320,66
1.2376554643113247e+18,211.59725361570705,59.537606085065605,18.19458,16.030829999999998,15.10825,14.78485,14.61542,2326,301,3,153,8.873182923462021e+17,STAR,-4.40704e-05,788,52338,397
1.2376554643113247e+18,211.41083236296,59.4083707417097,20.27268,18.90649,18.19174,17.738210000000002,17.404329999999998,2326,301,3,153,8.860868390211031e+17,GALAXY,0.1226683,787,52320,13
1.2376554643113247e+18,211.507160193584,59.3936570173615,19.53874,18.467,18.55366,18.63488,18.7135,2326,301,3,153,8.860879385327309e+17,STAR,5.644893e-05,787,52320,17
1.2376554643113247e+18,211.37151675965305,59.497847429688,21.58158,20.86927,20.56163,20.57887,20.53814,2326,301,3,153,7.665247620159958e+18,STAR,-0.0003103831999999,6808,56443,440
1.2376554643113252e+18,211.404711531996,59.428544844642495,25.44704,23.06073,21.06437,19.70749,18.99984,2326,301,3,153,7.665245696014609e+18,GALAXY,0.6864599,6808,56443,433
1.2376554643113254e+18,211.553743446063,59.40896975410181,25.33031,21.44495,19.62143,18.74227,18.21225,2326,301,3,153,7.665234426020426e+18,GALAXY,0.4901987,6808,56443,392
1.2376554643113254e+18,211.65312850150295,59.4915041752571,23.45973,22.49822,20.6167,19.71237,19.45671,2326,301,3,153,7.66523580040996e+18,GALAXY,0.5218191,6808,56443,397
1.2376554643113257e+18,211.593137079379,59.4008168338949,25.76329,22.31759,20.63761,19.80341,19.24643,2326,301,3,153,7.665233601386704e+18,GALAXY,0.4873604,6808,56443,389
1.2376554643113902e+18,211.69080980393295,59.4583822131069,17.19081,16.302670000000003,16.1058,16.03906,16.043129999999998,2326,301,3,154,8.861016824280781e+17,STAR,-0.000581109,787,52320,67
1.2376554643113905e+18,211.628594301442,59.41540919965771,22.72095,19.92587,18.65731,17.59529,17.66658,2326,301,3,154,8.860860143873823e+17,STAR,-0.0001195984,787,52320,10
1.2376554643113905e+18,211.616899327303,59.364269782137,19.75845,18.38744,17.65087,17.26089,16.976470000000003,2326,301,3,154,8.860871138990099e+17,GALAXY,0.1060371,787,52320,14
1.2376554643113905e+18,211.668679497996,59.3848446560592,19.09881,17.30266,16.40028,16.00454,15.65978,2326,301,3,154,8.872839326078341e+17,GALAXY,0.07383776,788,52338,272
1.2376554643113905e+18,211.806341682207,59.4901883871767,19.07695,17.42982,16.53675,16.10056,15.770779999999998,2326,301,3,154,8.860931612129628e+17,GALAXY,0.1060176,787,52320,36
1.2376554643113905e+18,211.851132410634,59.5026306906003,17.633110000000002,16.69825,16.332639999999998,16.18534,16.05847,2326,301,3,154,8.873166430787603e+17,GALAXY,0.006072665,788,52338,391
1.2376554643113905e+18,211.84503622702,59.3800690988216,19.91403,18.31375,17.433239999999998,17.02529,16.70474,2326,301,3,154,8.872707384683008e+17,GALAXY,0.1539174,788,52338,224
1.2376554643113905e+18,211.954319107235,59.4455391873454,20.87941,18.57714,17.45456,17.03144,16.64043,2326,301,3,154,8.873281879508521e+17,GALAXY,0.1233311999999999,788,52338,433
1.2376554643113905e+18,211.680482173267,59.3766216074664,23.465770000000003,20.98979,19.36633,18.15494,17.51209,2326,301,3,154,8.860873887769171e+17,STAR,-9.882579e-05,787,52320,15
1.2376554643113905e+18,211.82674725933103,59.29187746644551,22.35048,21.80688,21.68893,21.778270000000003,20.92963,2326,301,3,154,7.665224530415775e+18,QSO,2.487292,6808,56443,356
1.2376554643113907e+18,211.59284483998903,59.3767013165909,23.52053,22.00291,20.26805,19.46131,18.93205,2326,301,3,154,7.665233876264611e+18,GALAXY,0.48755,6808,56443,390
1.2376554643113907e+18,211.79043892622505,59.5009286212788,24.48255,22.94961,20.74277,19.79278,19.32038,2326,301,3,154,7.665235250654146e+18,GALAXY,0.5766699000000001,6808,56443,395
1.2376554643113907e+18,211.81232921796905,59.4485146757673,25.48641,22.42883,21.023000000000003,19.67931,19.13828,2326,301,3,154,7.665234700898333e+18,GALAXY,0.6836215,6808,56443,393
1.2376554643113907e+18,211.75706084924,59.3483379755619,21.99189,21.22126,19.95,19.16287,18.68893,2326,301,3,154,7.665233326508798e+18,GALAXY,0.5439035,6808,56443,388
1.2376554643113915e+18,211.83963888923,59.39268573378221,25.67314,24.67831,23.57954,22.29888,19.15799,2326,301,3,154,8.860849148757545e+17,STAR,-0.0038058429999999,787,52320,6
1.2376554643115213e+18,212.24211190629,59.2902977263554,18.70094,17.11085,16.335379999999997,15.89776,15.6438,2326,301,3,156,8.872605679857439e+17,GALAXY,0.0734201,788,52338,187
1.2376554643115213e+18,212.305047680426,59.3496896155215,17.017,15.75508,15.26936,15.00318,14.784679999999998,2326,301,3,156,8.872613926194647e+17,GALAXY,0.04304706,788,52338,190
1.2376554643115213e+18,212.16989496115505,59.2343471136668,20.3047,18.28385,17.234389999999998,16.8534,16.529020000000003,2326,301,3,156,8.872602931078369e+17,GALAXY,0.1474842999999999,788,52338,186
1.2376554643115215e+18,212.34526152357896,59.310041765827705,22.93676,20.37049,19.05686,18.52586,18.23713,2326,301,3,156,7.665201990427406e+18,STAR,-4.623648e-05,6808,56443,274
1.2376554643115215e+18,212.228256370366,59.27173431956511,22.70833,21.29337,19.61882,18.62707,18.16215,2326,301,3,156,7.665211061398334e+18,GALAXY,0.5008787,6808,56443,307
1.2376554643115218e+18,212.326626339681,59.3640001550191,23.3842,22.05971,20.41458,19.52253,19.1089,2326,301,3,156,7.665202815061126e+18,GALAXY,0.5510156,6808,56443,277
1.237655107308749e+18,204.659074929297,57.7445226847445,25.9029,21.92269,20.32036,18.94867,18.18143,2243,301,2,406,7.689041051952803e+18,STAR,-9.267119e-05,6829,56453,984
1.237655107308749e+18,204.656197328256,57.7444393925773,24.27454,21.86433,20.26087,19.21221,18.80335,2243,301,2,406,7.661896858457534e+18,GALAXY,0.5489891,6805,56442,538
1.2376551073087493e+18,204.497400741967,57.659885170487605,24.78097,22.34193,20.4931,19.45063,19.01121,2243,301,2,406,7.661896583579628e+18,GALAXY,0.5405486999999999,6805,56442,537
1.2376551073087493e+18,204.50003235032,57.6525649911347,23.19832,22.58918,20.80922,19.89775,19.37413,2243,301,2,406,7.689035279516758e+18,GALAXY,0.5440944999999999,6829,56453,963
1.2376551073087493e+18,204.58405595812,57.750580997615,24.4192,22.15239,20.78786,19.68206,19.14013,2243,301,2,406,7.689044625365594e+18,STAR,4.491435e-05,6829,56453,997
1.2376551073087496e+18,204.69027532726005,57.6931455414373,25.29568,22.11115,20.85434,19.987820000000003,19.51775,2243,301,2,406,7.661897408213347e+18,GALAXY,0.5737909999999999,6805,56442,540
1.2376551073087496e+18,204.680637746592,57.7986534321458,25.96345,22.21407,20.10485,18.96022,18.3874,2243,301,2,406,7.661894109678466e+18,GALAXY,0.5988720000000001,6805,56442,528
1.2376551073088143e+18,204.819877202261,57.6330856594139,21.03796,19.67254,19.17959,18.98162,18.98231,2243,301,2,407,7.689045449999315e+18,STAR,-0.0003723526,6829,56453,1000
1.2376551073088143e+18,204.900909444159,57.6086378182952,18.58088,18.41699,18.39539,18.19516,18.31526,2243,301,2,407,1.0808895148990403e+18,QSO,1.606097,960,52425,93
1.2376551073088143e+18,204.747792322634,57.6690906594756,20.164720000000003,20.15884,20.13376,19.92742,19.75455,2243,301,2,407,7.68904050219699e+18,QSO,1.863601,6829,56453,982
1.2376551073088143e+18,204.77678496506095,57.597641765981294,19.78918,18.42883,17.669710000000002,17.224970000000003,16.957810000000002,2243,301,2,407,1.0808886902653194e+18,GALAXY,0.1172046,960,52425,90
1.2376551073088143e+18,204.86605472305305,57.677211355888296,20.39806,18.32878,17.27086,16.85951,16.50432,2243,301,2,407,1.080890064654854e+18,GALAXY,0.1242771999999999,960,52425,95
1.2376551073088143e+18,205.005176798347,57.6557056898191,19.64364,19.59713,19.35152,19.3595,19.47898,2243,301,2,407,7.689043250976059e+18,QSO,1.28325,6829,56453,992
1.2376551073088143e+18,204.864619353239,57.6892397853989,22.11487,20.41768,18.73949,18.16078,17.718220000000002,2243,301,2,407,7.689041876586525e+18,GALAXY,0.3216197,6829,56453,987
1.2376551073088143e+18,204.997006397093,57.630267671591504,23.78632,20.32589,18.59932,17.92191,17.49288,2243,301,2,407,1.0808892400211332e+18,GALAXY,0.3844832,960,52425,92
1.2376551073088146e+18,204.882224570629,57.76457090155189,22.23314,21.8155,21.964170000000003,22.01425,21.80823,2243,301,2,407,7.66190620430637e+18,QSO,1.543032,6805,56442,572
1.2376551073088148e+18,204.976974897547,57.5793348787331,20.54684,20.30801,20.15893,20.02546,19.961270000000003,2243,301,2,407,7.689044350487686e+18,QSO,1.986042,6829,56453,996
1.2376551073088148e+18,204.789695125058,57.738084879023,24.42785,22.6475,20.89296,19.89292,19.698970000000003,2243,301,2,407,7.661892185533116e+18,GALAXY,0.5394566999999999,6805,56442,521
1.2376551073088148e+18,204.773163015904,57.653513312976,22.779,21.53588,21.73899,21.64808,21.01797,2243,301,2,407,7.689042701220244e+18,QSO,2.371221,6829,56453,990
1.2376551073088148e+18,204.858225111519,57.7859243388128,24.73413,21.82685,20.10144,19.10177,18.63555,2243,301,2,407,7.66190537967265e+18,GALAXY,0.5114934,6805,56442,569
1.2376551073088148e+18,204.890971030803,57.7663492699497,26.31052,22.40024,20.74001,19.79553,18.96318,2243,301,2,407,7.689042426342338e+18,GALAXY,0.5394644000000001,6829,56453,989
1.2376551073088148e+18,204.848195767136,57.6064269810186,26.16609,22.20292,21.77889,21.80027,21.1554,2243,301,2,407,7.661903455527301e+18,STAR,6.163807e-05,6805,56442,562
1.2376551073088148e+18,204.923164830602,57.7331314687216,21.56798,20.43402,19.83138,19.10468,18.73951,2243,301,2,407,7.689040227319083e+18,QSO,0.6821133,6829,56453,981
1.23765510730888e+18,205.013895496613,57.57474971672179,20.85638,18.70783,17.62115,17.15981,16.7786,2243,301,2,408,1.0808889651432264e+18,GALAXY,0.1539787999999999,960,52425,91
1.23765510730888e+18,205.072680244145,57.5489690196961,20.00754,18.26685,17.60516,17.23355,16.998,2243,301,2,408,1.0808908892885748e+18,GALAXY,0.07068248,960,52425,98
1.23765510730888e+18,205.190454835715,57.5639702835079,19.8658,19.4535,19.31244,19.15061,19.31064,2243,301,2,408,7.661907303817998e+18,QSO,1.498032,6805,56442,576
1.23765510730888e+18,205.112900465702,57.6453356177845,21.97292,20.1821,18.75071,18.11844,17.71643,2243,301,2,408,7.661904280161022e+18,GALAXY,0.3171131,6805,56442,565
1.23765510730888e+18,205.02895202388,57.5881296477861,22.21688,20.9077,20.64296,20.70782,20.76662,2243,301,2,408,7.689043800731873e+18,STAR,-6.106577e-05,6829,56453,994
1.2376551073088804e+18,205.00192931400105,57.5799730637389,22.14053,21.2227,19.86852,19.15554,18.56645,2243,301,2,408,7.661904005283115e+18,GALAXY,0.4330499,6805,56442,564
1.2376551073088804e+18,205.09322952695305,57.55093070005589,25.06927,21.53963,21.41615,21.12605,20.69375,2243,301,2,408,7.661908128451718e+18,STAR,-0.0006117583999999,6805,56442,579
1.2376551073088804e+18,205.197668377089,57.728743865311394,24.90036,22.0055,20.61078,19.63791,19.18105,2243,301,2,408,7.661905929428463e+18,GALAXY,0.5348151,6805,56442,571
1.2376551073088806e+18,205.309408690801,57.6547892307173,25.74814,21.42859,19.74803,18.94042,18.37517,2243,301,2,408,7.661919123567998e+18,GALAXY,0.4586375,6805,56442,619
1.2376551073088806e+18,205.299549200484,57.6292806834248,21.94217,21.61244,20.11607,19.35024,18.85588,2243,301,2,408,7.661906479184276e+18,GALAXY,0.487567,6805,56442,573
1.2376551073089454e+18,205.427629269852,57.649474118173295,18.50141,17.08776,16.44025,16.08429,15.8046,2243,301,2,409,1.0808765956374138e+18,GALAXY,0.06463963,960,52425,46
1.2376551073089454e+18,205.45293872249096,57.6852611297225,21.39801,19.16621,17.803910000000002,17.309070000000002,16.96152,2243,301,2,409,7.661918848690091e+18,GALAXY,0.2186138,6805,56442,618
1.2376551073089454e+18,205.398798619194,57.58388540163529,19.67123,18.2884,17.57443,17.18893,16.94877,2243,301,2,409,1.0808804439281112e+18,GALAXY,0.1347139,960,52425,60
1.2376551073089457e+18,205.39627290780496,57.5292453854795,18.51158,17.3192,16.88004,16.56458,16.424139999999998,2243,301,2,409,1.0808752212478792e+18,GALAXY,0.06496087,960,52425,41
1.2376551073089457e+18,205.462894876398,57.60321548747071,19.02404,17.72888,17.23803,16.92805,16.66564,2243,301,2,409,1.0808760458816e+18,GALAXY,0.05603749,960,52425,44
1.2376551073089457e+18,205.48545409494,57.623437428701,20.21565,19.83708,19.97409,19.70674,19.6917,2243,301,2,409,7.661918298934275e+18,QSO,0.6358684,6805,56442,616
1.2376551073089457e+18,205.501634556098,57.6431497879026,19.8572,18.04708,17.13421,16.67567,16.35804,2243,301,2,409,1.0808774202711348e+18,GALAXY,0.1174944999999999,960,52425,49
1.2376551073089457e+18,205.319423935627,57.614622048696205,21.68717,20.27216,18.54396,17.93163,17.53057,2243,301,2,409,7.661919398445904e+18,GALAXY,0.3532933,6805,56442,620
1.2376551073089457e+18,205.521063999898,57.6199548439429,24.43546,20.83872,19.13901,18.43204,18.07018,2243,301,2,409,7.661916099911021e+18,GALAXY,0.4388082,6805,56442,608
1.2376551073089457e+18,205.41993910954,57.4907434993188,23.57303,20.95052,19.2755,18.57508,18.20518,2243,301,2,409,7.661908403329626e+18,GALAXY,0.4115275,6805,56442,580
1.237655107308946e+18,205.396470220588,57.520836645423294,24.40575,22.04753,20.28371,19.42572,19.03845,2243,301,2,409,7.661918573812182e+18,GALAXY,0.4117577999999999,6805,56442,617
1.237655107308946e+18,205.487926735827,57.67136604684939,25.18623,21.86266,19.94588,19.14106,18.70937,2243,301,2,409,7.661917474300555e+18,GALAXY,0.4567076,6805,56442,613
1.237655107308946e+18,205.472311845079,57.583217053178,27.36954,22.53658,21.039,19.98678,19.5755,2243,301,2,409,7.661915825033114e+18,GALAXY,0.4737109,6805,56442,607
1.237655107309011e+18,205.64253849102403,57.6051682178788,19.47499,18.23193,17.55242,17.18561,16.92282,2243,301,2,410,1.0808653256432292e+18,GALAXY,0.1442967999999999,960,52425,5
1.237655107309011e+18,205.629068869905,57.5733442700935,19.21688,17.97471,17.40375,17.02969,16.80954,2243,301,2,410,1.0808642261316014e+18,GALAXY,0.08443264,960,52425,1
1.237655107309011e+18,205.632812127012,57.5264300277661,20.33384,18.99912,18.72458,18.53758,18.08871,2243,301,2,410,7.661916649666833e+18,QSO,2.519941,6805,56442,610
1.237655107309011e+18,205.725011193237,57.5139114588575,18.98788,17.762079999999997,17.29344,16.97085,16.8692,2243,301,2,410,1.08086615027695e+18,GALAXY,0.08434589,960,52425,8
1.2376551287597307e+18,234.004777583614,53.4591063335376,25.38278,21.551920000000003,20.48049,19.66719,19.16717,2248,301,2,42,7.552647459144135e+18,STAR,-1.466654e-05,6708,56452,403
1.2376551287597307e+18,234.229522623926,53.5839637555641,23.01204,20.51571,18.87075,18.29512,17.9152,2248,301,2,42,7.552648833533668e+18,GALAXY,0.3222600999999999,6708,56452,408
1.2376551287597307e+18,234.256317788343,53.5856655920222,24.53131,21.94365,20.12597,19.10274,18.68663,2248,301,2,42,7.559552392082682e+18,GALAXY,0.6617105999999999,6714,56447,947
1.2376551287597307e+18,234.16184938304696,53.468864752966496,25.99822,22.14714,20.5769,19.54284,19.07297,2248,301,2,42,7.559555690617565e+18,GALAXY,0.6596955,6714,56447,959
1.2376551287597307e+18,234.294387510886,53.5458713799442,22.19312,21.46814,21.39613,21.48628,21.54994,2248,301,2,42,7.559551842326869e+18,STAR,0.0004079149,6714,56447,945
1.2376551287597957e+18,234.155367529457,53.4152153371039,20.0032,19.48161,19.32893,19.38682,19.23409,2248,301,2,43,7.559555415739657e+18,QSO,2.376542,6714,56447,958
1.2376551287597957e+18,234.291618013868,53.4632354875953,19.40217,18.10857,17.64988,17.47769,17.41854,2248,301,2,43,3.860886236151521e+18,GALAXY,0.0,3429,54976,638
1.2376551287597957e+18,234.324142173203,53.473354418572704,19.59698,19.46857,19.12031,19.13322,19.14474,2248,301,2,43,6.936324489106166e+17,QSO,1.248216,616,52442,284
1.2376551287597957e+18,234.19427424098097,53.36947521865851,20.03391,19.19371,18.86447,18.73535,18.73302,2248,301,2,43,3.8608763405468713e+18,STAR,-0.0005445131,3429,54976,602
1.2376551287597957e+18,234.274904552676,53.389888293626605,19.87885,18.64361,18.14937,17.94482,17.86385,2248,301,2,43,3.860881288349196e+18,STAR,-3.976324e-06,3429,54976,620
1.2376551287597957e+18,234.391979155558,53.443402202699296,19.20932,17.31706,16.359479999999998,15.93199,15.59031,2248,301,2,43,6.93625576962943e+17,GALAXY,0.08688091,616,52442,259
1.2376551287597957e+18,234.351186129818,53.4070759646872,19.76902,18.30072,17.3563,16.91947,16.59761,2248,301,2,43,6.936362972013138e+17,GALAXY,0.1565572,616,52442,298
1.2376551287597957e+18,234.437326660846,53.457968135198,19.52172,17.47704,16.44969,16.00349,15.644329999999998,2248,301,2,43,6.936250272071291e+17,GALAXY,0.1040438,616,52442,257
1.2376551287597957e+18,234.260974757865,53.333169656362,19.23223,18.20826,17.8074,17.648139999999998,17.57923,2248,301,2,43,6.93635472567593e+17,STAR,-0.0004486427,616,52442,295
1.2376551287597957e+18,234.37035945617995,53.386659245840704,20.4768,18.38371,17.3501,16.893639999999998,16.50326,2248,301,2,43,6.93620629160618e+17,GALAXY,0.1035591,616,52442,241
1.237655128759796e+18,234.276060506696,53.4719294865358,20.42029,20.4255,20.06443,20.00998,20.04917,2248,301,2,43,7.559554591105937e+18,QSO,1.328911,6714,56447,955
1.237655128759796e+18,234.200959484045,53.384134949641705,22.57286,23.0098,20.895570000000003,19.82384,19.06591,2248,301,2,43,7.55264690938832e+18,GALAXY,0.5849696,6708,56452,401
1.237655128759796e+18,234.353513154889,53.4618935185112,25.87549,21.51527,19.66528,18.83485,18.37539,2248,301,2,43,6.93625302085036e+17,GALAXY,0.4783562,616,52442,258
1.2376551287598612e+18,234.44264544347303,53.2909136926198,18.014110000000002,16.8329,16.341929999999998,16.13114,16.041539999999998,2248,301,2,44,3.8608785395701274e+18,STAR,-0.000185955,3429,54976,610
1.2376551287598612e+18,234.343714106246,53.3311036312918,20.08051,18.05841,17.174770000000002,16.759610000000002,16.449189999999998,2248,301,2,44,6.936365720792207e+17,GALAXY,0.07536063,616,52442,299
1.2376551287598612e+18,234.465555386026,53.38828448030221,18.89763,17.97035,17.64377,17.52523,17.48028,2248,301,2,44,3.860877989814313e+18,STAR,-0.0005154193,3429,54976,608
1.2376551287598612e+18,234.39242355436295,53.3358800252427,20.77451,18.47051,17.38516,16.98432,16.76361,2248,301,2,44,3.8608807385933824e+18,STAR,-0.0003501994,3429,54976,618
1.2376551287598612e+18,234.389258577383,53.3201454678683,18.91044,17.546770000000002,16.863,16.48719,16.247989999999998,2248,301,2,44,8.952628142837862e+17,GALAXY,0.0868865,795,52378,627
1.2376551287598612e+18,234.389541167366,53.3057758280186,19.48922,19.014470000000003,19.04924,19.20276,18.994020000000003,2248,301,2,44,6.936247523292221e+17,QSO,0.6989354,616,52442,256
1.2376551287598615e+18,234.365155035626,53.2761172180162,20.37339,19.15026,18.78133,18.63478,18.65388,2248,301,2,44,3.860881013471289e+18,STAR,-0.0005190272,3429,54976,619
1.2376551287598615e+18,234.363401429119,53.2721548410989,19.05306,19.01251,19.07379,18.82311,18.67849,2248,301,2,44,6.936258518408499e+17,QSO,1.890623,616,52442,260
1.2376551287598615e+18,234.384158720877,53.2692555475826,20.30716,20.08021,19.97002,19.73385,19.63299,2248,301,2,44,7.55955431622803e+18,QSO,1.675498,6714,56447,954
